Entity,Code,Date,Daily confirmed cases (cases)
Sri Lanka,LKA,"Mar 21, 2020",13
Sri Lanka,LKA,"Mar 22, 2020",12
Sri Lanka,LKA,"Mar 23, 2020",9
Sri Lanka,LKA,"Mar 24, 2020",10
Sri Lanka,LKA,"Mar 25, 2020",5
Sri Lanka,LKA,"Mar 27, 2020",4
Sri Lanka,LKA,"Mar 29, 2020",9
Sri Lanka,LKA,"Mar 30, 2020",5
Sri Lanka,LKA,"Apr 1, 2020",2
Sri Lanka,LKA,"Apr 2, 2020",21
Sri Lanka,LKA,"Apr 3, 2020",5
Sri Lanka,LKA,"Apr 4, 2020",3
Sri Lanka,LKA,"Apr 5, 2020",8
Sri Lanka,LKA,"Apr 6, 2020",7
Sri Lanka,LKA,"Apr 7, 2020",12
Sri Lanka,LKA,"Apr 8, 2020",7
Sri Lanka,LKA,"Apr 9, 2020",4
Sri Lanka,LKA,"Apr 10, 2020",1
Sri Lanka,LKA,"Apr 11, 2020",7
Sri Lanka,LKA,"Apr 12, 2020",2
Sri Lanka,LKA,"Apr 13, 2020",11
Sri Lanka,LKA,"Apr 14, 2020",8
Sri Lanka,LKA,"Apr 15, 2020",15
Sri Lanka,LKA,"Apr 16, 2020",4
Sri Lanka,LKA,"Apr 17, 2020",1
Sri Lanka,LKA,"Apr 18, 2020",6
Sri Lanka,LKA,"Apr 19, 2020",10
Sri Lanka,LKA,"Apr 20, 2020",41
Sri Lanka,LKA,"Apr 21, 2020",9
Sri Lanka,LKA,"Apr 22, 2020",6
Sri Lanka,LKA,"Apr 23, 2020",20
Sri Lanka,LKA,"Apr 24, 2020",38
Sri Lanka,LKA,"Apr 25, 2020",52
Sri Lanka,LKA,"Apr 26, 2020",42
Sri Lanka,LKA,"Apr 27, 2020",61
Sri Lanka,LKA,"Apr 28, 2020",65
Sudan,SDN,"Mar 14, 2020",1
Sudan,SDN,"Mar 19, 2020",1
Sudan,SDN,"Mar 25, 2020",1
Sudan,SDN,"Mar 29, 2020",2
Sudan,SDN,"Mar 31, 2020",1
Sudan,SDN,"Apr 1, 2020",1
Sudan,SDN,"Apr 5, 2020",3
Sudan,SDN,"Apr 6, 2020",2
Sudan,SDN,"Apr 8, 2020",2
Sudan,SDN,"Apr 11, 2020",1
Sudan,SDN,"Apr 12, 2020",4
Sudan,SDN,"Apr 14, 2020",10
Sudan,SDN,"Apr 15, 2020",3
Sudan,SDN,"Apr 19, 2020",34
Sudan,SDN,"Apr 21, 2020",26
Sudan,SDN,"Apr 22, 2020",15
Sudan,SDN,"Apr 23, 2020",33
Sudan,SDN,"Apr 24, 2020",22
Sudan,SDN,"Apr 25, 2020",12
Sudan,SDN,"Apr 26, 2020",39
Sudan,SDN,"Apr 27, 2020",24
Sudan,SDN,"Apr 28, 2020",38
Suriname,SUR,"Mar 15, 2020",1
Suriname,SUR,"Mar 22, 2020",4
Suriname,SUR,"Mar 24, 2020",1
Suriname,SUR,"Mar 25, 2020",2
Suriname,SUR,"Apr 1, 2020",2
Swaziland,SWZ,"Mar 15, 2020",1
Swaziland,SWZ,"Mar 23, 2020",3
Swaziland,SWZ,"Mar 27, 2020",2
Swaziland,SWZ,"Mar 28, 2020",3
Swaziland,SWZ,"Apr 7, 2020",1
Swaziland,SWZ,"Apr 9, 2020",2
Swaziland,SWZ,"Apr 12, 2020",2
Swaziland,SWZ,"Apr 14, 2020",1
Swaziland,SWZ,"Apr 16, 2020",1
Swaziland,SWZ,"Apr 18, 2020",3
Swaziland,SWZ,"Apr 20, 2020",3
Swaziland,SWZ,"Apr 21, 2020",2
Swaziland,SWZ,"Apr 23, 2020",7
Swaziland,SWZ,"Apr 24, 2020",1
Swaziland,SWZ,"Apr 25, 2020",8
Swaziland,SWZ,"Apr 27, 2020",19
Swaziland,SWZ,"Apr 28, 2020",6
Sweden,SWE,"Feb 1, 2020",1
Sweden,SWE,"Feb 27, 2020",1
Sweden,SWE,"Feb 28, 2020",5
Sweden,SWE,"Feb 29, 2020",5
Sweden,SWE,"Mar 1, 2020",1
Sweden,SWE,"Mar 2, 2020",1
Sweden,SWE,"Mar 3, 2020",1
Sweden,SWE,"Mar 4, 2020",9
Sweden,SWE,"Mar 5, 2020",11
Sweden,SWE,"Mar 6, 2020",26
Sweden,SWE,"Mar 7, 2020",76
Sweden,SWE,"Mar 8, 2020",24
Sweden,SWE,"Mar 9, 2020",42
Sweden,SWE,"Mar 10, 2020",45
Sweden,SWE,"Mar 11, 2020",78
Sweden,SWE,"Mar 12, 2020",136
Sweden,SWE,"Mar 13, 2020",158
Sweden,SWE,"Mar 14, 2020",155
Sweden,SWE,"Mar 15, 2020",149
Sweden,SWE,"Mar 16, 2020",108
Sweden,SWE,"Mar 17, 2020",89
Sweden,SWE,"Mar 18, 2020",46
Sweden,SWE,"Mar 19, 2020",134
Sweden,SWE,"Mar 20, 2020",122
Sweden,SWE,"Mar 21, 2020",200
Sweden,SWE,"Mar 22, 2020",123
Sweden,SWE,"Mar 23, 2020",160
Sweden,SWE,"Mar 24, 2020",110
Sweden,SWE,"Mar 25, 2020",256
Sweden,SWE,"Mar 26, 2020",238
Sweden,SWE,"Mar 27, 2020",296
Sweden,SWE,"Mar 28, 2020",240
Sweden,SWE,"Mar 29, 2020",401
Sweden,SWE,"Mar 30, 2020",253
Sweden,SWE,"Mar 31, 2020",328
Sweden,SWE,"Apr 1, 2020",407
Sweden,SWE,"Apr 2, 2020",512
Sweden,SWE,"Apr 3, 2020",519
Sweden,SWE,"Apr 4, 2020",612
Sweden,SWE,"Apr 5, 2020",365
Sweden,SWE,"Apr 6, 2020",387
Sweden,SWE,"Apr 7, 2020",376
Sweden,SWE,"Apr 8, 2020",487
Sweden,SWE,"Apr 9, 2020",726
Sweden,SWE,"Apr 10, 2020",722
Sweden,SWE,"Apr 11, 2020",544
Sweden,SWE,"Apr 12, 2020",466
Sweden,SWE,"Apr 13, 2020",332
Sweden,SWE,"Apr 14, 2020",465
Sweden,SWE,"Apr 15, 2020",497
Sweden,SWE,"Apr 16, 2020",482
Sweden,SWE,"Apr 17, 2020",613
Sweden,SWE,"Apr 18, 2020",676
Sweden,SWE,"Apr 19, 2020",606
Sweden,SWE,"Apr 20, 2020",563
Sweden,SWE,"Apr 21, 2020",392
Sweden,SWE,"Apr 22, 2020",545
Sweden,SWE,"Apr 23, 2020",682
Sweden,SWE,"Apr 24, 2020",751
Sweden,SWE,"Apr 25, 2020",812
Sweden,SWE,"Apr 26, 2020",610
Sweden,SWE,"Apr 27, 2020",463
Sweden,SWE,"Apr 28, 2020",286
Switzerland,CHE,"Feb 26, 2020",1
Switzerland,CHE,"Feb 28, 2020",7
Switzerland,CHE,"Feb 29, 2020",4
Switzerland,CHE,"Mar 1, 2020",6
Switzerland,CHE,"Mar 2, 2020",6
Switzerland,CHE,"Mar 3, 2020",6
Switzerland,CHE,"Mar 4, 2020",7
Switzerland,CHE,"Mar 5, 2020",20
Switzerland,CHE,"Mar 6, 2020",30
Switzerland,CHE,"Mar 7, 2020",122
Switzerland,CHE,"Mar 8, 2020",55
Switzerland,CHE,"Mar 9, 2020",68
Switzerland,CHE,"Mar 10, 2020",42
Switzerland,CHE,"Mar 11, 2020",116
Switzerland,CHE,"Mar 12, 2020",152
Switzerland,CHE,"Mar 13, 2020",212
Switzerland,CHE,"Mar 14, 2020",267
Switzerland,CHE,"Mar 15, 2020",238
Switzerland,CHE,"Mar 16, 2020",841
Switzerland,CHE,"Mar 18, 2020",450
Switzerland,CHE,"Mar 19, 2020",360
Switzerland,CHE,"Mar 20, 2020",878
Switzerland,CHE,"Mar 21, 2020",952
Switzerland,CHE,"Mar 22, 2020",1237
Switzerland,CHE,"Mar 23, 2020",894
Switzerland,CHE,"Mar 24, 2020",1044
Switzerland,CHE,"Mar 25, 2020",774
Switzerland,CHE,"Mar 26, 2020",925
Switzerland,CHE,"Mar 27, 2020",1000
Switzerland,CHE,"Mar 28, 2020",1390
Switzerland,CHE,"Mar 29, 2020",1048
Switzerland,CHE,"Mar 30, 2020",1122
Switzerland,CHE,"Mar 31, 2020",1138
Switzerland,CHE,"Apr 1, 2020",696
Switzerland,CHE,"Apr 2, 2020",962
Switzerland,CHE,"Apr 3, 2020",1124
Switzerland,CHE,"Apr 4, 2020",1033
Switzerland,CHE,"Apr 5, 2020",974
Switzerland,CHE,"Apr 6, 2020",821
Switzerland,CHE,"Apr 7, 2020",552
Switzerland,CHE,"Apr 8, 2020",590
Switzerland,CHE,"Apr 9, 2020",546
Switzerland,CHE,"Apr 10, 2020",785
Switzerland,CHE,"Apr 11, 2020",733
Switzerland,CHE,"Apr 12, 2020",592
Switzerland,CHE,"Apr 13, 2020",400
Switzerland,CHE,"Apr 14, 2020",279
Switzerland,CHE,"Apr 15, 2020",254
Switzerland,CHE,"Apr 16, 2020",583
Switzerland,CHE,"Apr 17, 2020",315
Switzerland,CHE,"Apr 18, 2020",346
Switzerland,CHE,"Apr 19, 2020",325
Switzerland,CHE,"Apr 20, 2020",336
Switzerland,CHE,"Apr 21, 2020",168
Switzerland,CHE,"Apr 22, 2020",155
Switzerland,CHE,"Apr 23, 2020",205
Switzerland,CHE,"Apr 24, 2020",228
Switzerland,CHE,"Apr 25, 2020",181
Switzerland,CHE,"Apr 26, 2020",216
Switzerland,CHE,"Apr 27, 2020",167
Switzerland,CHE,"Apr 28, 2020",103
Syria,SYR,"Mar 23, 2020",1
Syria,SYR,"Mar 27, 2020",4
Syria,SYR,"Mar 30, 2020",4
Syria,SYR,"Mar 31, 2020",1
Syria,SYR,"Apr 3, 2020",6
Syria,SYR,"Apr 6, 2020",3
Syria,SYR,"Apr 12, 2020",6
Syria,SYR,"Apr 15, 2020",4
Syria,SYR,"Apr 16, 2020",4
Syria,SYR,"Apr 18, 2020",5
Syria,SYR,"Apr 20, 2020",1
Syria,SYR,"Apr 22, 2020",3
Syria,SYR,"Apr 27, 2020",1
Taiwan,TWN,"Jan 21, 2020",1
Taiwan,TWN,"Jan 25, 2020",2
Taiwan,TWN,"Jan 27, 2020",2
Taiwan,TWN,"Jan 28, 2020",2
Taiwan,TWN,"Jan 29, 2020",1
Taiwan,TWN,"Jan 31, 2020",1
Taiwan,TWN,"Feb 1, 2020",1
Taiwan,TWN,"Feb 5, 2020",1
Taiwan,TWN,"Feb 7, 2020",5
Taiwan,TWN,"Feb 8, 2020",1
Taiwan,TWN,"Feb 9, 2020",1
Taiwan,TWN,"Feb 17, 2020",2
Taiwan,TWN,"Feb 18, 2020",2
Taiwan,TWN,"Feb 20, 2020",2
Taiwan,TWN,"Feb 22, 2020",2
Taiwan,TWN,"Feb 24, 2020",2
Taiwan,TWN,"Feb 25, 2020",2
Taiwan,TWN,"Feb 26, 2020",1
Taiwan,TWN,"Feb 27, 2020",1
Taiwan,TWN,"Feb 28, 2020",2
Taiwan,TWN,"Feb 29, 2020",5
Taiwan,TWN,"Mar 1, 2020",1
Taiwan,TWN,"Mar 3, 2020",1
Taiwan,TWN,"Mar 4, 2020",1
Taiwan,TWN,"Mar 6, 2020",2
Taiwan,TWN,"Mar 7, 2020",1
Taiwan,TWN,"Mar 11, 2020",3
Taiwan,TWN,"Mar 13, 2020",1
Taiwan,TWN,"Mar 14, 2020",4
Taiwan,TWN,"Mar 15, 2020",6
Taiwan,TWN,"Mar 17, 2020",8
Taiwan,TWN,"Mar 18, 2020",10
Taiwan,TWN,"Mar 19, 2020",31
Taiwan,TWN,"Mar 21, 2020",27
Taiwan,TWN,"Mar 22, 2020",18
Taiwan,TWN,"Mar 23, 2020",12
Taiwan,TWN,"Mar 24, 2020",30
Taiwan,TWN,"Mar 25, 2020",21
Taiwan,TWN,"Mar 26, 2020",19
Taiwan,TWN,"Mar 27, 2020",17
Taiwan,TWN,"Mar 28, 2020",15
Taiwan,TWN,"Mar 29, 2020",16
Taiwan,TWN,"Mar 30, 2020",23
Taiwan,TWN,"Apr 1, 2020",16
Taiwan,TWN,"Apr 2, 2020",17
Taiwan,TWN,"Apr 4, 2020",16
Taiwan,TWN,"Apr 5, 2020",8
Taiwan,TWN,"Apr 7, 2020",10
Taiwan,TWN,"Apr 8, 2020",3
Taiwan,TWN,"Apr 9, 2020",3
Taiwan,TWN,"Apr 10, 2020",1
Taiwan,TWN,"Apr 12, 2020",5
Taiwan,TWN,"Apr 13, 2020",3
Taiwan,TWN,"Apr 14, 2020",5
Taiwan,TWN,"Apr 15, 2020",2
Taiwan,TWN,"Apr 19, 2020",3
Taiwan,TWN,"Apr 20, 2020",22
Taiwan,TWN,"Apr 21, 2020",2
Taiwan,TWN,"Apr 22, 2020",3
Taiwan,TWN,"Apr 23, 2020",1
Taiwan,TWN,"Apr 24, 2020",1
Taiwan,TWN,"Apr 25, 2020",1
Taiwan,TWN,"Apr 26, 2020",1
Tanzania,TZA,"Mar 17, 2020",1
Tanzania,TZA,"Mar 19, 2020",2
Tanzania,TZA,"Mar 22, 2020",3
Tanzania,TZA,"Mar 23, 2020",6
Tanzania,TZA,"Mar 27, 2020",1
Tanzania,TZA,"Mar 30, 2020",1
Tanzania,TZA,"Mar 31, 2020",5
Tanzania,TZA,"Apr 2, 2020",1
Tanzania,TZA,"Apr 3, 2020",1
Tanzania,TZA,"Apr 6, 2020",1
Tanzania,TZA,"Apr 7, 2020",2
Tanzania,TZA,"Apr 9, 2020",1
Tanzania,TZA,"Apr 11, 2020",7
Tanzania,TZA,"Apr 14, 2020",14
Tanzania,TZA,"Apr 15, 2020",7
Tanzania,TZA,"Apr 16, 2020",35
Tanzania,TZA,"Apr 17, 2020",6
Tanzania,TZA,"Apr 18, 2020",53
Tanzania,TZA,"Apr 19, 2020",1
Tanzania,TZA,"Apr 20, 2020",22
Tanzania,TZA,"Apr 22, 2020",84
Tanzania,TZA,"Apr 23, 2020",31
Tanzania,TZA,"Apr 25, 2020",15
Thailand,THA,"Jan 13, 2020",1
Thailand,THA,"Jan 17, 2020",1
Thailand,THA,"Jan 22, 2020",2
Thailand,THA,"Jan 25, 2020",1
Thailand,THA,"Jan 27, 2020",3
Thailand,THA,"Jan 28, 2020",6
Thailand,THA,"Feb 1, 2020",5
Thailand,THA,"Feb 5, 2020",6
Thailand,THA,"Feb 8, 2020",7
Thailand,THA,"Feb 12, 2020",1
Thailand,THA,"Feb 15, 2020",1
Thailand,THA,"Feb 18, 2020",1
Thailand,THA,"Feb 25, 2020",2
Thailand,THA,"Feb 26, 2020",3
Thailand,THA,"Feb 29, 2020",2
Thailand,THA,"Mar 2, 2020",1
Thailand,THA,"Mar 5, 2020",4
Thailand,THA,"Mar 7, 2020",3
Thailand,THA,"Mar 11, 2020",9
Thailand,THA,"Mar 12, 2020",11
Thailand,THA,"Mar 14, 2020",12
Thailand,THA,"Mar 16, 2020",32
Thailand,THA,"Mar 17, 2020",63
Thailand,THA,"Mar 20, 2020",35
Thailand,THA,"Mar 21, 2020",154
Thailand,THA,"Mar 22, 2020",233
Thailand,THA,"Mar 23, 2020",122
Thailand,THA,"Mar 24, 2020",106
Thailand,THA,"Mar 25, 2020",107
Thailand,THA,"Mar 26, 2020",111
Thailand,THA,"Mar 27, 2020",91
Thailand,THA,"Mar 29, 2020",109
Thailand,THA,"Mar 30, 2020",143
Thailand,THA,"Mar 31, 2020",263
Thailand,THA,"Apr 2, 2020",120
Thailand,THA,"Apr 3, 2020",104
Thailand,THA,"Apr 4, 2020",103
Thailand,THA,"Apr 5, 2020",191
Thailand,THA,"Apr 6, 2020",51
Thailand,THA,"Apr 7, 2020",38
Thailand,THA,"Apr 8, 2020",111
Thailand,THA,"Apr 9, 2020",54
Thailand,THA,"Apr 10, 2020",50
Thailand,THA,"Apr 11, 2020",45
Thailand,THA,"Apr 12, 2020",33
Thailand,THA,"Apr 13, 2020",28
Thailand,THA,"Apr 14, 2020",34
Thailand,THA,"Apr 15, 2020",30
Thailand,THA,"Apr 16, 2020",29
Thailand,THA,"Apr 17, 2020",28
Thailand,THA,"Apr 19, 2020",33
Thailand,THA,"Apr 20, 2020",32
Thailand,THA,"Apr 21, 2020",27
Thailand,THA,"Apr 22, 2020",19
Thailand,THA,"Apr 23, 2020",28
Thailand,THA,"Apr 25, 2020",15
Thailand,THA,"Apr 26, 2020",68
Thailand,THA,"Apr 28, 2020",16
Timor,TLS,"Mar 22, 2020",1
Timor,TLS,"Apr 10, 2020",1
Timor,TLS,"Apr 14, 2020",2
Timor,TLS,"Apr 15, 2020",2
Timor,TLS,"Apr 17, 2020",12
Timor,TLS,"Apr 20, 2020",1
Timor,TLS,"Apr 21, 2020",3
Timor,TLS,"Apr 22, 2020",1
Timor,TLS,"Apr 25, 2020",1
Togo,TGO,"Mar 7, 2020",1
Togo,TGO,"Mar 21, 2020",8
Togo,TGO,"Mar 22, 2020",6
Togo,TGO,"Mar 24, 2020",3
Togo,TGO,"Mar 26, 2020",5
Togo,TGO,"Mar 27, 2020",1
Togo,TGO,"Mar 28, 2020",1
Togo,TGO,"Mar 29, 2020",3
Togo,TGO,"Mar 30, 2020",2
Togo,TGO,"Mar 31, 2020",4
Togo,TGO,"Apr 2, 2020",2
Togo,TGO,"Apr 3, 2020",3
Togo,TGO,"Apr 4, 2020",1
Togo,TGO,"Apr 5, 2020",1
Togo,TGO,"Apr 6, 2020",3
Togo,TGO,"Apr 7, 2020",14
Togo,TGO,"Apr 8, 2020",7
Togo,TGO,"Apr 9, 2020",5
Togo,TGO,"Apr 10, 2020",3
Togo,TGO,"Apr 11, 2020",3
Togo,TGO,"Apr 14, 2020",1
Togo,TGO,"Apr 16, 2020",4
Togo,TGO,"Apr 18, 2020",2
Togo,TGO,"Apr 19, 2020",1
Togo,TGO,"Apr 22, 2020",2
Togo,TGO,"Apr 23, 2020",2
Togo,TGO,"Apr 25, 2020",2
Togo,TGO,"Apr 26, 2020",6
Togo,TGO,"Apr 27, 2020",2
Togo,TGO,"Apr 28, 2020",1
Trinidad and Tobago,TTO,"Mar 13, 2020",1
Trinidad and Tobago,TTO,"Mar 14, 2020",1
Trinidad and Tobago,TTO,"Mar 16, 2020",2
Trinidad and Tobago,TTO,"Mar 17, 2020",1
Trinidad and Tobago,TTO,"Mar 18, 2020",2
Trinidad and Tobago,TTO,"Mar 19, 2020",2
Trinidad and Tobago,TTO,"Mar 22, 2020",40
Trinidad and Tobago,TTO,"Mar 23, 2020",1
Trinidad and Tobago,TTO,"Mar 24, 2020",1
Trinidad and Tobago,TTO,"Mar 25, 2020",6
Trinidad and Tobago,TTO,"Mar 26, 2020",3
Trinidad and Tobago,TTO,"Mar 27, 2020",5
Trinidad and Tobago,TTO,"Mar 28, 2020",1
Trinidad and Tobago,TTO,"Mar 29, 2020",8
Trinidad and Tobago,TTO,"Mar 30, 2020",4
Trinidad and Tobago,TTO,"Mar 31, 2020",7
Trinidad and Tobago,TTO,"Apr 1, 2020",2
Trinidad and Tobago,TTO,"Apr 2, 2020",2
Trinidad and Tobago,TTO,"Apr 3, 2020",8
Trinidad and Tobago,TTO,"Apr 4, 2020",3
Trinidad and Tobago,TTO,"Apr 5, 2020",3
Trinidad and Tobago,TTO,"Apr 6, 2020",1
Trinidad and Tobago,TTO,"Apr 7, 2020",1
Trinidad and Tobago,TTO,"Apr 8, 2020",2
Trinidad and Tobago,TTO,"Apr 10, 2020",2
Trinidad and Tobago,TTO,"Apr 12, 2020",3
Trinidad and Tobago,TTO,"Apr 13, 2020",1
Trinidad and Tobago,TTO,"Apr 16, 2020",1
Trinidad and Tobago,TTO,"Apr 22, 2020",1
Trinidad and Tobago,TTO,"Apr 27, 2020",1
Tunisia,TUN,"Mar 3, 2020",1
Tunisia,TUN,"Mar 10, 2020",1
Tunisia,TUN,"Mar 11, 2020",3
Tunisia,TUN,"Mar 12, 2020",2
Tunisia,TUN,"Mar 13, 2020",6
Tunisia,TUN,"Mar 14, 2020",3
Tunisia,TUN,"Mar 16, 2020",2
Tunisia,TUN,"Mar 17, 2020",2
Tunisia,TUN,"Mar 18, 2020",4
Tunisia,TUN,"Mar 19, 2020",5
Tunisia,TUN,"Mar 20, 2020",10
Tunisia,TUN,"Mar 21, 2020",15
Tunisia,TUN,"Mar 22, 2020",6
Tunisia,TUN,"Mar 23, 2020",15
Tunisia,TUN,"Mar 24, 2020",14
Tunisia,TUN,"Mar 25, 2020",25
Tunisia,TUN,"Mar 26, 2020",59
Tunisia,TUN,"Mar 28, 2020",54
Tunisia,TUN,"Mar 30, 2020",51
Tunisia,TUN,"Mar 31, 2020",34
Tunisia,TUN,"Apr 1, 2020",50
Tunisia,TUN,"Apr 2, 2020",32
Tunisia,TUN,"Apr 3, 2020",61
Tunisia,TUN,"Apr 5, 2020",40
Tunisia,TUN,"Apr 6, 2020",58
Tunisia,TUN,"Apr 7, 2020",21
Tunisia,TUN,"Apr 8, 2020",22
Tunisia,TUN,"Apr 9, 2020",27
Tunisia,TUN,"Apr 10, 2020",20
Tunisia,TUN,"Apr 11, 2020",28
Tunisia,TUN,"Apr 12, 2020",14
Tunisia,TUN,"Apr 13, 2020",22
Tunisia,TUN,"Apr 14, 2020",19
Tunisia,TUN,"Apr 15, 2020",21
Tunisia,TUN,"Apr 16, 2020",33
Tunisia,TUN,"Apr 17, 2020",42
Tunisia,TUN,"Apr 18, 2020",42
Tunisia,TUN,"Apr 19, 2020",2
Tunisia,TUN,"Apr 20, 2020",13
Tunisia,TUN,"Apr 21, 2020",5
Tunisia,TUN,"Apr 22, 2020",17
Tunisia,TUN,"Apr 24, 2020",17
Tunisia,TUN,"Apr 25, 2020",4
Tunisia,TUN,"Apr 26, 2020",17
Tunisia,TUN,"Apr 27, 2020",10
Tunisia,TUN,"Apr 28, 2020",18
Turkey,TUR,"Mar 12, 2020",1
Turkey,TUR,"Mar 13, 2020",1
Turkey,TUR,"Mar 16, 2020",16
Turkey,TUR,"Mar 17, 2020",29
Turkey,TUR,"Mar 18, 2020",51
Turkey,TUR,"Mar 19, 2020",93
Turkey,TUR,"Mar 20, 2020",168
Turkey,TUR,"Mar 21, 2020",311
Turkey,TUR,"Mar 22, 2020",277
Turkey,TUR,"Mar 23, 2020",289
Turkey,TUR,"Mar 24, 2020",293
Turkey,TUR,"Mar 25, 2020",343
Turkey,TUR,"Mar 26, 2020",561
Turkey,TUR,"Mar 27, 2020",1196
Turkey,TUR,"Mar 28, 2020",2069
Turkey,TUR,"Mar 29, 2020",1704
Turkey,TUR,"Mar 30, 2020",1815
Turkey,TUR,"Mar 31, 2020",1610
Turkey,TUR,"Apr 1, 2020",2704
Turkey,TUR,"Apr 2, 2020",2148
Turkey,TUR,"Apr 3, 2020",2456
Turkey,TUR,"Apr 4, 2020",2786
Turkey,TUR,"Apr 5, 2020",3013
Turkey,TUR,"Apr 6, 2020",3135
Turkey,TUR,"Apr 7, 2020",3148
Turkey,TUR,"Apr 8, 2020",3892
Turkey,TUR,"Apr 9, 2020",4117
Turkey,TUR,"Apr 10, 2020",4056
Turkey,TUR,"Apr 11, 2020",4747
Turkey,TUR,"Apr 12, 2020",5138
Turkey,TUR,"Apr 13, 2020",4789
Turkey,TUR,"Apr 14, 2020",4093
Turkey,TUR,"Apr 15, 2020",4062
Turkey,TUR,"Apr 16, 2020",4281
Turkey,TUR,"Apr 17, 2020",4801
Turkey,TUR,"Apr 18, 2020",4353
Turkey,TUR,"Apr 19, 2020",3783
Turkey,TUR,"Apr 20, 2020",3977
Turkey,TUR,"Apr 21, 2020",4674
Turkey,TUR,"Apr 22, 2020",4611
Turkey,TUR,"Apr 23, 2020",3083
Turkey,TUR,"Apr 24, 2020",3116
Turkey,TUR,"Apr 25, 2020",3122
Turkey,TUR,"Apr 26, 2020",2861
Turkey,TUR,"Apr 27, 2020",2357
Turkey,TUR,"Apr 28, 2020",2131
Turks and Caicos Islands,TCA,"Mar 25, 2020",1
Turks and Caicos Islands,TCA,"Mar 27, 2020",1
Turks and Caicos Islands,TCA,"Mar 29, 2020",3
Turks and Caicos Islands,TCA,"Apr 7, 2020",3
Turks and Caicos Islands,TCA,"Apr 11, 2020",1
Turks and Caicos Islands,TCA,"Apr 14, 2020",1
Turks and Caicos Islands,TCA,"Apr 16, 2020",1
Turks and Caicos Islands,TCA,"Apr 28, 2020",1
Uganda,UGA,"Mar 22, 2020",1
Uganda,UGA,"Mar 24, 2020",8
Uganda,UGA,"Mar 26, 2020",5
Uganda,UGA,"Mar 29, 2020",16
Uganda,UGA,"Mar 30, 2020",3
Uganda,UGA,"Apr 1, 2020",11
Uganda,UGA,"Apr 3, 2020",1
Uganda,UGA,"Apr 4, 2020",3
Uganda,UGA,"Apr 6, 2020",4
Uganda,UGA,"Apr 9, 2020",1
Uganda,UGA,"Apr 13, 2020",1
Uganda,UGA,"Apr 15, 2020",1
Uganda,UGA,"Apr 21, 2020",1
Uganda,UGA,"Apr 22, 2020",2
Uganda,UGA,"Apr 23, 2020",3
Uganda,UGA,"Apr 24, 2020",13
Uganda,UGA,"Apr 25, 2020",1
Uganda,UGA,"Apr 27, 2020",4
Ukraine,UKR,"Mar 4, 2020",1
Ukraine,UKR,"Mar 13, 2020",2
Ukraine,UKR,"Mar 17, 2020",2
Ukraine,UKR,"Mar 18, 2020",9
Ukraine,UKR,"Mar 19, 2020",5
Ukraine,UKR,"Mar 20, 2020",7
Ukraine,UKR,"Mar 22, 2020",15
Ukraine,UKR,"Mar 23, 2020",6
Ukraine,UKR,"Mar 24, 2020",26
Ukraine,UKR,"Mar 25, 2020",11
Ukraine,UKR,"Mar 26, 2020",29
Ukraine,UKR,"Mar 27, 2020",43
Ukraine,UKR,"Mar 28, 2020",62
Ukraine,UKR,"Mar 29, 2020",93
Ukraine,UKR,"Mar 30, 2020",107
Ukraine,UKR,"Mar 31, 2020",62
Ukraine,UKR,"Apr 1, 2020",69
Ukraine,UKR,"Apr 2, 2020",245
Ukraine,UKR,"Apr 3, 2020",10
Ukraine,UKR,"Apr 4, 2020",183
Ukraine,UKR,"Apr 5, 2020",109
Ukraine,UKR,"Apr 6, 2020",155
Ukraine,UKR,"Apr 7, 2020",68
Ukraine,UKR,"Apr 8, 2020",143
Ukraine,UKR,"Apr 9, 2020",206
Ukraine,UKR,"Apr 10, 2020",224
Ukraine,UKR,"Apr 11, 2020",311
Ukraine,UKR,"Apr 12, 2020",308
Ukraine,UKR,"Apr 13, 2020",266
Ukraine,UKR,"Apr 14, 2020",325
Ukraine,UKR,"Apr 15, 2020",270
Ukraine,UKR,"Apr 16, 2020",789
Ukraine,UKR,"Apr 17, 2020",301
Ukraine,UKR,"Apr 18, 2020",644
Ukraine,UKR,"Apr 19, 2020",343
Ukraine,UKR,"Apr 20, 2020",261
Ukraine,UKR,"Apr 21, 2020",415
Ukraine,UKR,"Apr 22, 2020",467
Ukraine,UKR,"Apr 23, 2020",578
Ukraine,UKR,"Apr 24, 2020",477
Ukraine,UKR,"Apr 25, 2020",478
Ukraine,UKR,"Apr 26, 2020",492
Ukraine,UKR,"Apr 27, 2020",392
United Arab Emirates,ARE,"Jan 27, 2020",1
United Arab Emirates,ARE,"Jan 30, 2020",3
United Arab Emirates,ARE,"Feb 2, 2020",1
United Arab Emirates,ARE,"Feb 8, 2020",2
United Arab Emirates,ARE,"Feb 11, 2020",1
United Arab Emirates,ARE,"Feb 17, 2020",1
United Arab Emirates,ARE,"Feb 22, 2020",2
United Arab Emirates,ARE,"Feb 23, 2020",2
United Arab Emirates,ARE,"Feb 28, 2020",6
United Arab Emirates,ARE,"Mar 1, 2020",2
United Arab Emirates,ARE,"Mar 4, 2020",6
United Arab Emirates,ARE,"Mar 6, 2020",2
United Arab Emirates,ARE,"Mar 8, 2020",16
United Arab Emirates,ARE,"Mar 10, 2020",14
United Arab Emirates,ARE,"Mar 11, 2020",15
United Arab Emirates,ARE,"Mar 13, 2020",11
